,iteraciones,difference_norm,time
491,16000.0,0.0018269313198201332,990070905.0
492,18000.0,0.2383575085313614,1100579956.0
493,20000.0,0.006657261628512323,1225080970.0
494,22000.0,0.0010296547765687337,1347843548.0
495,24000.0,0.0500678506646312,1468322512.0
496,26000.0,0.00013389042906682746,1579506658.0
497,28000.0,6.873522012362799e-07,1712460043.0
498,30000.0,1.6057580410056005e-06,1829974694.0
499,32000.0,7.719036252140654e-07,1955751026.0
500,34000.0,6.121860774754851e-08,2073954451.0
501,36000.0,5.175193942896783e-07,2214769294.0
502,38000.0,1.4958968002076744e-08,2385070848.0
503,40000.0,9.494549353483705e-07,2502401868.0
504,0.0,49128.23516034903,10869974.0
505,2000.0,396.73442962423775,132469694.0
506,4000.0,28.351075027683013,261152674.0
507,6000.0,1.0629450909617248,386723681.0
508,8000.0,15.5311316797098,519936277.0
509,10000.0,12.256502337528776,653356506.0
510,12000.0,16.1724600006683,772913741.0
511,14000.0,0.09327165433718645,904938675.0
512,16000.0,0.05849269834174018,1032328982.0
513,18000.0,0.05319998636587209,1146310024.0
514,20000.0,0.0335887087651516,1282102620.0
515,22000.0,1.2054216725261713,1346189577.0
516,24000.0,0.028923557990156758,1469492561.0
517,26000.0,0.06505555655839697,1588735551.0
518,28000.0,0.06302709408009005,1717045441.0
519,30000.0,0.10245124682484866,1847206275.0
520,32000.0,0.030445941871533225,1995702714.0
521,34000.0,0.00529981966045555,2135794873.0
522,36000.0,0.0006229272522021248,2244884872.0
523,38000.0,2.618977006760281e-07,2408887308.0
524,40000.0,0.009789155444352373,2505614176.0
525,0.0,40913.07096496548,10818099.0
526,2000.0,623.3248745421944,134995836.0
527,4000.0,198.23951114385008,262781668.0
528,6000.0,21.152956736299394,388580241.0
529,8000.0,0.3342862294546062,508659331.0
530,10000.0,0.04223380401585743,625928779.0
531,12000.0,0.009786645649730445,749315412.0
532,14000.0,0.000150021122714179,878496224.0
533,16000.0,0.0016892028615376376,1008739643.0
534,18000.0,5.434592008697336e-06,1138476752.0
535,20000.0,3.962593223150179e-07,1285610698.0
536,22000.0,6.839771970135188e-08,1344373228.0
537,24000.0,3.645549355724142e-08,1464783518.0
538,26000.0,3.8153910963956154e-09,1612710964.0
539,28000.0,1.134874310082523e-09,1780948950.0
540,30000.0,3.4761799838634035e-09,1885152957.0
