,K,alpha,k,accuracy,precision,recall,n
1004,5.0,20.0,600.0,0.12307692307692308,0.012307692307692308,0.1,650.0
1005,5.0,20.0,650.0,0.12307692307692308,0.012307692307692308,0.1,650.0
1006,5.0,20.0,1.0,0.8384615384615385,0.8455729564553094,0.8387597696421226,650.0
1007,5.0,20.0,2.0,0.8153846153846154,0.8279391197038256,0.8111922391334156,650.0
1008,5.0,20.0,3.0,0.8461538461538461,0.8519959778783308,0.8475260034083565,650.0
1009,5.0,20.0,4.0,0.8076923076923077,0.8177471139971141,0.8058593367416897,650.0
1010,5.0,20.0,5.0,0.8307692307692308,0.838568376068376,0.8350037217684276,650.0
1011,5.0,20.0,6.0,0.8384615384615385,0.8416287878787878,0.839812148635678,650.0
1012,5.0,20.0,7.0,0.8307692307692308,0.8519630124777183,0.8297854106677637,650.0
1013,5.0,20.0,8.0,0.8307692307692308,0.8505607305491207,0.8304264363087894,650.0
1014,5.0,20.0,9.0,0.8076923076923077,0.8331524443908345,0.807166363048716,650.0
1015,5.0,20.0,10.0,0.8076923076923077,0.819971205265323,0.8078073886897416,650.0
1016,5.0,20.0,11.0,0.8,0.82,0.8012840101075394,650.0
1017,5.0,20.0,12.0,0.7923076923076923,0.8137939919557567,0.7948522066169124,650.0
1018,5.0,20.0,13.0,0.8,0.8153921568627451,0.804995494701377,650.0
1019,5.0,20.0,14.0,0.8153846153846154,0.8333764111705287,0.8167602005837299,650.0
1020,5.0,20.0,15.0,0.8,0.820165705037996,0.8037349904996963,650.0
1021,5.0,20.0,16.0,0.7923076923076923,0.8101657050379961,0.7954016571663631,650.0
1022,5.0,20.0,17.0,0.7846153846153846,0.8015798464521374,0.7870683238330298,650.0
1023,5.0,20.0,18.0,0.7769230769230769,0.8034589314194578,0.7787349904996964,650.0
1024,5.0,20.0,19.0,0.7846153846153846,0.8087693889357975,0.7870683238330298,650.0
1025,5.0,20.0,20.0,0.7846153846153846,0.8160599415204679,0.7851202718849779,650.0
1026,5.0,20.0,21.0,0.7769230769230769,0.8055801435406698,0.7767869385516445,650.0
1027,5.0,20.0,22.0,0.7769230769230769,0.8105043859649121,0.7767869385516445,650.0
1028,5.0,20.0,23.0,0.7846153846153846,0.8158148434812521,0.7851202718849779,650.0
1029,5.0,20.0,24.0,0.7692307692307693,0.8010725677830941,0.770904585610468,650.0
1030,5.0,20.0,25.0,0.7769230769230769,0.8036169970380497,0.7785968933027757,650.0
1031,5.0,20.0,50.0,0.7384615384615385,0.7905538905538906,0.7398841354723709,650.0
1032,5.0,20.0,100.0,0.6307692307692307,0.7270274725274726,0.6218404144874734,650.0
1033,5.0,20.0,150.0,0.6384615384615384,0.7215935960591133,0.628913243619126,650.0
1034,5.0,20.0,200.0,0.5923076923076923,0.7598032355575459,0.575999490705373,650.0
1035,5.0,20.0,250.0,0.5461538461538461,0.7354985584590847,0.524414311179017,650.0
1036,5.0,20.0,300.0,0.49230769230769234,0.4189382985435617,0.46520685197155787,650.0
1037,5.0,20.0,350.0,0.4076923076923077,0.2902840909090909,0.3766537384184443,650.0
1038,5.0,20.0,400.0,0.35384615384615387,0.28148395721925135,0.3208360267183797,650.0
1039,5.0,20.0,450.0,0.2230769230769231,0.2714590964590965,0.18846153846153846,650.0
1040,5.0,20.0,500.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1041,5.0,20.0,550.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1042,5.0,20.0,600.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1043,5.0,20.0,650.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1044,5.0,20.0,1.0,0.8461538461538461,0.839010989010989,0.8411157469980999,650.0
1045,5.0,20.0,2.0,0.8384615384615385,0.8520364357864357,0.8302148831560597,650.0
1046,5.0,20.0,3.0,0.8153846153846154,0.8198523698523699,0.8100933380345146,650.0
1047,5.0,20.0,4.0,0.8615384615384616,0.8753669124992655,0.8588813147636678,650.0
1048,5.0,20.0,5.0,0.8384615384615385,0.8517247213570744,0.8349802158625689,650.0
1049,5.0,20.0,6.0,0.8615384615384616,0.869161532911533,0.8587897396720926,650.0
1050,5.0,20.0,7.0,0.8307692307692308,0.8349025974025974,0.8279289338112867,650.0
1051,5.0,20.0,8.0,0.8384615384615385,0.836672077922078,0.8350717909541439,650.0
1052,5.0,20.0,9.0,0.8153846153846154,0.8140530303030303,0.810071790954144,650.0
1053,5.0,20.0,10.0,0.8153846153846154,0.815333139083139,0.812019842902196,650.0
1054,5.0,20.0,11.0,0.7923076923076923,0.7942285247432307,0.788210319092672,650.0
1055,5.0,20.0,12.0,0.7923076923076923,0.8044928927281869,0.7870198429021957,650.0
1056,5.0,20.0,13.0,0.8,0.8060282446311859,0.7953531762355291,650.0
1057,5.0,20.0,14.0,0.8,0.8049622926093514,0.7953531762355291,650.0
1058,5.0,20.0,15.0,0.7923076923076923,0.7982956259426848,0.7870198429021957,650.0
1059,5.0,20.0,16.0,0.8076923076923077,0.8095606925753984,0.8024960333783863,650.0
1060,5.0,20.0,17.0,0.7923076923076923,0.792518315018315,0.7870198429021957,650.0
1061,5.0,20.0,18.0,0.7923076923076923,0.7925781081663434,0.7870198429021957,650.0
1062,5.0,20.0,19.0,0.7923076923076923,0.7913095238095238,0.7870198429021957,650.0
1063,5.0,20.0,20.0,0.7846153846153846,0.7873423471952884,0.7811374899610193,650.0
1064,5.0,20.0,21.0,0.7846153846153846,0.7880891004420416,0.7811374899610193,650.0
1065,5.0,20.0,22.0,0.7923076923076923,0.797429759782701,0.7894708232943527,650.0
1066,5.0,20.0,23.0,0.8,0.803320282658518,0.797804156627686,650.0
1067,5.0,20.0,24.0,0.8,0.8067226890756303,0.797804156627686,650.0
1068,5.0,20.0,25.0,0.7846153846153846,0.7969841269841269,0.7823279661514955,650.0
1069,5.0,20.0,50.0,0.7692307692307693,0.7818253968253968,0.7616951675775205,650.0
1070,5.0,20.0,100.0,0.7307692307692307,0.7610489510489511,0.7205314293549587,650.0
1071,5.0,20.0,150.0,0.6615384615384615,0.7294371488726328,0.6472248339895399,650.0
1072,5.0,20.0,200.0,0.6,0.6997907647907649,0.5816320933967993,650.0
1073,5.0,20.0,250.0,0.5769230769230769,0.710135135135135,0.5581173728232551,650.0
1074,5.0,20.0,300.0,0.49230769230769234,0.5888155307225075,0.4647489765136824,650.0
1075,5.0,20.0,350.0,0.4230769230769231,0.3202408552562625,0.38851001939237234,650.0
1076,5.0,20.0,400.0,0.33076923076923076,0.2308691308691309,0.29521654815772463,650.0
1077,5.0,20.0,450.0,0.23076923076923078,0.15765484515484515,0.19505494505494506,650.0
1078,5.0,20.0,500.0,0.13846153846153847,0.11338582677165354,0.10714285714285714,650.0
1079,5.0,20.0,550.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1080,5.0,20.0,600.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1081,5.0,20.0,650.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1082,5.0,20.0,1.0,0.8076923076923077,0.8114339826839828,0.8088098176333469,650.0
1083,5.0,20.0,2.0,0.7923076923076923,0.7996371683871684,0.7879057217292512,650.0
1084,5.0,20.0,3.0,0.823076923076923,0.8216450216450216,0.8242860081095376,650.0
1085,5.0,20.0,4.0,0.8076923076923077,0.8050974025974027,0.8082603670838966,650.0
1086,5.0,20.0,5.0,0.8076923076923077,0.8059035409035408,0.8081687919923215,650.0
1087,5.0,20.0,6.0,0.8307692307692308,0.834822261072261,0.8288863097686627,650.0
1088,5.0,20.0,7.0,0.8076923076923077,0.8217963980463981,0.8031287340110869,650.0
1089,5.0,20.0,8.0,0.8153846153846154,0.8158775946275947,0.8127225715461008,650.0
1090,5.0,20.0,9.0,0.8153846153846154,0.8237170917317977,0.8109126167949696,650.0
1091,5.0,20.0,10.0,0.8,0.8019917582417582,0.797887406710936,650.0
1092,5.0,20.0,11.0,0.7923076923076923,0.80722594399065,0.7868949677773208,650.0
1093,5.0,20.0,12.0,0.7923076923076923,0.7926495726495726,0.7907445495680789,650.0
1094,5.0,20.0,13.0,0.7769230769230769,0.7888522833375774,0.7763207380854439,650.0
1095,5.0,20.0,14.0,0.7769230769230769,0.786233839689722,0.7725627313862609,650.0
1096,5.0,20.0,15.0,0.7692307692307693,0.7818360805860806,0.7666803784450844,650.0
1097,5.0,20.0,16.0,0.7538461538461538,0.7692224442224441,0.7518452136099195,650.0
1098,5.0,20.0,17.0,0.7615384615384615,0.7743008870214753,0.7595375213022273,650.0
1099,5.0,20.0,18.0,0.7615384615384615,0.7739978567184449,0.7595375213022273,650.0
1100,5.0,20.0,19.0,0.7384615384615385,0.7562385980033038,0.7362309259368083,650.0
1101,5.0,20.0,20.0,0.7384615384615385,0.7514674051438758,0.7344209711856771,650.0
1102,5.0,20.0,21.0,0.7307692307692307,0.7646369712159186,0.725330062094768,650.0
1103,5.0,20.0,22.0,0.7384615384615385,0.7701474329763803,0.7336633954281013,650.0
1104,5.0,20.0,23.0,0.7153846153846154,0.7293567543567544,0.7117554014612838,650.0
1105,5.0,20.0,24.0,0.7153846153846154,0.7382074066284592,0.7130159056629645,650.0
1106,5.0,20.0,25.0,0.7153846153846154,0.7454129204129204,0.7130159056629645,650.0
1107,5.0,20.0,50.0,0.7230769230769231,0.7773647920706745,0.7174996572055397,650.0
1108,5.0,20.0,100.0,0.6461538461538462,0.7086705288175875,0.6308113455172278,650.0
1109,5.0,20.0,150.0,0.5846153846153846,0.5964696414696415,0.5642063818534407,650.0
1110,5.0,20.0,200.0,0.5230769230769231,0.5580686274509804,0.5012942939413528,650.0
1111,5.0,20.0,250.0,0.4461538461538462,0.496977109509971,0.4258599243893362,650.0
1112,5.0,20.0,300.0,0.36923076923076925,0.3293898310312267,0.343692092221504,650.0
1113,5.0,20.0,350.0,0.33076923076923076,0.2522149122807017,0.30223012281835815,650.0
1114,5.0,20.0,400.0,0.2846153846153846,0.20257949442271475,0.2552036199095023,650.0
1115,5.0,20.0,450.0,0.2076923076923077,0.16976190476190475,0.17252747252747253,650.0
1116,5.0,20.0,500.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1117,5.0,20.0,550.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1118,5.0,20.0,600.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1119,5.0,20.0,650.0,0.13076923076923078,0.013076923076923078,0.1,650.0
1120,5.0,20.0,1.0,0.8333333333333334,0.8349890305772659,0.8305904797816563,750.0
1121,5.0,20.0,2.0,0.8066666666666666,0.8130000340217058,0.8018725310637077,750.0
1122,5.0,20.0,3.0,0.8333333333333334,0.8435334827710989,0.8312254004165769,750.0
1123,5.0,20.0,4.0,0.8333333333333334,0.8355724671785044,0.8285391977303742,750.0
1124,5.0,20.0,5.0,0.8466666666666667,0.8568090900327743,0.8437011599511599,750.0
1125,5.0,20.0,6.0,0.8333333333333334,0.8425595238095237,0.8302228327228327,750.0
1126,5.0,20.0,7.0,0.84,0.8471638655462185,0.8368894993894994,750.0
1127,5.0,20.0,8.0,0.8333333333333334,0.8398214285714285,0.8307844932844933,750.0
1128,5.0,20.0,9.0,0.8266666666666667,0.8333543417366946,0.822530525030525,750.0
1129,5.0,20.0,10.0,0.82,0.8325154012654015,0.8191971916971917,750.0
1130,5.0,20.0,11.0,0.8133333333333334,0.8290212161419591,0.8129471916971918,750.0
1131,5.0,20.0,12.0,0.8,0.8122429067320708,0.7996138583638583,750.0
1132,5.0,20.0,13.0,0.8,0.8124116161616162,0.7991376678876679,750.0
1133,5.0,20.0,14.0,0.8,0.811300505050505,0.7975503663003665,750.0
1134,5.0,20.0,15.0,0.7866666666666666,0.7999050656945395,0.7857448107448108,750.0
1135,5.0,20.0,16.0,0.7866666666666666,0.804851807549176,0.7864392551892553,750.0
1136,5.0,20.0,17.0,0.8066666666666666,0.8369217014869189,0.8058043345543346,750.0
1137,5.0,20.0,18.0,0.7933333333333333,0.8257312252964427,0.7935821123321124,750.0
1138,5.0,20.0,19.0,0.8,0.8347452547452547,0.8018360805860805,750.0
1139,5.0,20.0,20.0,0.8066666666666666,0.8296464646464645,0.8070482295482295,750.0
1140,5.0,20.0,21.0,0.82,0.8504761904761905,0.8187210012210013,750.0
1141,5.0,20.0,22.0,0.78,0.8072238992891168,0.7783302808302808,750.0
1142,5.0,20.0,23.0,0.78,0.8031365977018151,0.7797725885225886,750.0
1143,5.0,20.0,24.0,0.7733333333333333,0.7942477088129263,0.7731059218559219,750.0
1144,5.0,20.0,25.0,0.7733333333333333,0.7942477088129263,0.7731059218559219,750.0
1145,5.0,20.0,50.0,0.7066666666666667,0.7335723753370812,0.6998824786324785,750.0
1146,5.0,20.0,100.0,0.66,0.7036026228673288,0.6540216727716728,750.0
1147,5.0,20.0,150.0,0.62,0.6801827094474154,0.6099923687423686,750.0
1148,5.0,20.0,200.0,0.5466666666666666,0.6615079365079366,0.5365659340659341,750.0
1149,5.0,20.0,250.0,0.4866666666666667,0.5695767195767196,0.4710347985347985,750.0
1150,5.0,20.0,300.0,0.4266666666666667,0.5265929788602203,0.4065888278388279,750.0
1151,5.0,20.0,350.0,0.37333333333333335,0.35697176864056657,0.3508134920634921,750.0
1152,5.0,20.0,400.0,0.36,0.3965952380952381,0.3367857142857143,750.0
1153,5.0,20.0,450.0,0.31333333333333335,0.24071524405826733,0.2865277777777778,750.0
1154,5.0,20.0,500.0,0.26,0.19063492063492066,0.23221405228758168,750.0
1155,5.0,20.0,550.0,0.12666666666666668,0.2148148148148148,0.10847222222222222,750.0
1156,5.0,20.0,600.0,0.12,0.012,0.1,750.0
1157,5.0,20.0,650.0,0.12,0.012,0.1,750.0
1158,5.0,20.0,700.0,0.12,0.012,0.1,750.0
1159,5.0,20.0,750.0,0.12,0.012,0.1,750.0
1160,5.0,20.0,1.0,0.8733333333333333,0.8776785714285715,0.8703754578754579,750.0
1161,5.0,20.0,2.0,0.86,0.866953046953047,0.8541575091575091,750.0
1162,5.0,20.0,3.0,0.8466666666666667,0.8482154103206735,0.8424374236874236,750.0
1163,5.0,20.0,4.0,0.8666666666666667,0.873059090032774,0.8661355311355312,750.0
1164,5.0,20.0,5.0,0.86,0.8621531392584025,0.8567963980463981,750.0
1165,5.0,20.0,6.0,0.8333333333333334,0.8331267507002801,0.8337942612942614,750.0
1166,5.0,20.0,7.0,0.8466666666666667,0.8466774075597605,0.8457326007326007,750.0
1167,5.0,20.0,8.0,0.82,0.8216834700387332,0.8157112332112332,750.0
1168,5.0,20.0,9.0,0.8133333333333334,0.8137779622338446,0.8107173382173383,750.0
1169,5.0,20.0,10.0,0.82,0.821793623043623,0.8172390109890111,750.0
1170,5.0,20.0,11.0,0.8333333333333334,0.8345632308867602,0.8297390109890111,750.0
1171,5.0,20.0,12.0,0.84,0.8432810816634346,0.8368818681318683,750.0
1172,5.0,20.0,13.0,0.8266666666666667,0.8284415584415585,0.8229395604395604,750.0
1173,5.0,20.0,14.0,0.84,0.8451046176046176,0.8362728937728937,750.0
1174,5.0,20.0,15.0,0.8466666666666667,0.8548338941759995,0.8445741758241759,750.0
1175,5.0,20.0,16.0,0.8533333333333334,0.8603260628260628,0.8512408424908425,750.0
1176,5.0,20.0,17.0,0.8533333333333334,0.863375352717458,0.8512408424908425,750.0
1177,5.0,20.0,18.0,0.82,0.82712578529142,0.8143543956043956,750.0
1178,5.0,20.0,19.0,0.8133333333333334,0.8313456151691445,0.8067353479853481,750.0
1179,5.0,20.0,20.0,0.8133333333333334,0.8235866343838479,0.8083226495726497,750.0
1180,5.0,20.0,21.0,0.8133333333333334,0.827612795701031,0.8087393162393163,750.0
1181,5.0,20.0,22.0,0.8266666666666667,0.8384229092201227,0.8212393162393162,750.0
1182,5.0,20.0,23.0,0.8333333333333334,0.8538276046204436,0.8289316239316239,750.0
1183,5.0,20.0,24.0,0.82,0.8381649069884365,0.8155982905982906,750.0
1184,5.0,20.0,25.0,0.82,0.8405923105027965,0.8160149572649573,750.0
1185,5.0,20.0,50.0,0.72,0.7520446220446221,0.7200747863247863,750.0
1186,5.0,20.0,100.0,0.6933333333333334,0.7385581377686641,0.6868849206349207,750.0
1187,5.0,20.0,150.0,0.6066666666666667,0.7203571428571429,0.6014484126984126,750.0
1188,5.0,20.0,200.0,0.5333333333333333,0.6787282242717025,0.5266529304029304,750.0
1189,5.0,20.0,250.0,0.49333333333333335,0.6693303214702808,0.4791773504273505,750.0
1190,5.0,20.0,300.0,0.44666666666666666,0.5996763178342126,0.43268162393162396,750.0
1191,5.0,20.0,350.0,0.36,0.5711918146508663,0.34606074481074484,750.0
1192,5.0,20.0,400.0,0.3,0.3443956043956044,0.2794184981684982,750.0
1193,5.0,20.0,450.0,0.29333333333333333,0.2844442129513397,0.2695039682539683,750.0
1194,5.0,20.0,500.0,0.26,0.2198752228163993,0.23375000000000004,750.0
1195,5.0,20.0,550.0,0.14,0.18273809523809526,0.11875,750.0
1196,5.0,20.0,600.0,0.12,0.012,0.1,750.0
1197,5.0,20.0,650.0,0.12,0.012,0.1,750.0
1198,5.0,20.0,700.0,0.12,0.012,0.1,750.0
1199,5.0,20.0,750.0,0.12,0.012,0.1,750.0
1200,5.0,20.0,1.0,0.88,0.8865623003587398,0.877875457875458,750.0
1201,5.0,20.0,2.0,0.86,0.8663675213675214,0.8558119658119658,750.0
1202,5.0,20.0,3.0,0.8666666666666667,0.8694835457799852,0.8646153846153846,750.0
1203,5.0,20.0,4.0,0.86,0.8634697981756805,0.8573992673992674,750.0
1204,5.0,20.0,5.0,0.8666666666666667,0.8683333333333334,0.8645421245421245,750.0
1205,5.0,20.0,6.0,0.8466666666666667,0.8492898913951545,0.8440659340659341,750.0
1206,5.0,20.0,7.0,0.86,0.8691138174690807,0.8583516483516483,750.0
1207,5.0,20.0,8.0,0.8466666666666667,0.8538156288156287,0.8445421245421245,750.0
1208,5.0,20.0,9.0,0.86,0.8648443369496001,0.8578754578754578,750.0
1209,5.0,20.0,10.0,0.84,0.8491703033808298,0.8385103785103784,750.0
1210,5.0,20.0,11.0,0.8333333333333334,0.8408369700474964,0.8313675213675212,750.0
1211,5.0,20.0,12.0,0.8333333333333334,0.840710137815401,0.8318437118437119,750.0
1212,5.0,20.0,13.0,0.8266666666666667,0.8344884183583874,0.8247008547008546,750.0
1213,5.0,20.0,14.0,0.8333333333333334,0.8387356825321222,0.8328693528693527,750.0
1214,5.0,20.0,15.0,0.84,0.8526652660205292,0.8395360195360194,750.0
1215,5.0,20.0,16.0,0.8266666666666667,0.8389922723475355,0.825177045177045,750.0
1216,5.0,20.0,17.0,0.8466666666666667,0.854767681578827,0.8462026862026862,750.0
1217,5.0,20.0,18.0,0.8466666666666667,0.854767681578827,0.8462026862026862,750.0
1218,5.0,20.0,19.0,0.8066666666666666,0.812839315826932,0.805752442002442,750.0
1219,5.0,20.0,20.0,0.82,0.8290932824485457,0.8205876068376068,750.0
1220,5.0,20.0,21.0,0.8333333333333334,0.8431170364722996,0.8343971306471307,750.0
1221,5.0,20.0,22.0,0.8333333333333334,0.8415481886534518,0.8339209401709402,750.0
1222,5.0,20.0,23.0,0.82,0.828051948051948,0.8201114163614163,750.0
1223,5.0,20.0,24.0,0.8133333333333334,0.8233009229332758,0.8145558608058607,750.0
1224,5.0,20.0,25.0,0.8066666666666666,0.8178296703296702,0.8094764957264957,750.0
1225,5.0,20.0,50.0,0.8066666666666666,0.8236868686868688,0.8071550671550671,750.0
1226,5.0,20.0,100.0,0.7466666666666667,0.7876233941852603,0.7437484737484737,750.0
1227,5.0,20.0,150.0,0.7066666666666667,0.7592085210970658,0.7008180708180708,750.0
1228,5.0,20.0,200.0,0.6333333333333333,0.736558726361358,0.6244215506715507,750.0
1229,5.0,20.0,250.0,0.6066666666666667,0.7424458874458875,0.5961797924297925,750.0
1230,5.0,20.0,300.0,0.5466666666666666,0.7301388888888889,0.5326404151404152,750.0
1231,5.0,20.0,350.0,0.44666666666666666,0.5228286749482403,0.42589285714285713,750.0
1232,5.0,20.0,400.0,0.36666666666666664,0.38137201979307245,0.3446230158730159,750.0
1233,5.0,20.0,450.0,0.31333333333333335,0.25537958773252895,0.2900595238095238,750.0
1234,5.0,20.0,500.0,0.2733333333333333,0.3339508032128514,0.24978174603174602,750.0
1235,5.0,20.0,550.0,0.14666666666666667,0.12059751735745845,0.125,750.0
1236,5.0,20.0,600.0,0.12,0.012,0.1,750.0
1237,5.0,20.0,650.0,0.12,0.012,0.1,750.0
1238,5.0,20.0,700.0,0.12,0.012,0.1,750.0
1239,5.0,20.0,750.0,0.12,0.012,0.1,750.0
1240,5.0,20.0,1.0,0.8466666666666667,0.849132730015083,0.8454227716727717,750.0
1241,5.0,20.0,2.0,0.84,0.8440385637754059,0.8366193528693529,750.0
1242,5.0,20.0,3.0,0.8533333333333334,0.856528557871437,0.8523473748473748,750.0
1243,5.0,20.0,4.0,0.8533333333333334,0.8622222222222222,0.8530418192918192,750.0
1244,5.0,20.0,5.0,0.8466666666666667,0.849976820565056,0.8454227716727717,750.0
1245,5.0,20.0,6.0,0.8533333333333334,0.8572006940427993,0.8514545177045176,750.0
1246,5.0,20.0,7.0,0.84,0.8384371184371184,0.8390140415140415,750.0
1247,5.0,20.0,8.0,0.8333333333333334,0.8358368678105521,0.8313217338217338,750.0
1248,5.0,20.0,9.0,0.8533333333333334,0.8579391282951654,0.8522741147741147,750.0
1249,5.0,20.0,10.0,0.8466666666666667,0.8508320764203118,0.8456807081807082,750.0
1250,5.0,20.0,11.0,0.8533333333333334,0.8571399274959646,0.8528235653235653,750.0
1251,5.0,20.0,12.0,0.84,0.8477351209162356,0.8390140415140415,750.0
1252,5.0,20.0,13.0,0.8466666666666667,0.8514115915044709,0.8461568986568986,750.0
1253,5.0,20.0,14.0,0.84,0.8439953673777204,0.839490231990232,750.0
1254,5.0,20.0,15.0,0.82,0.8283207642031172,0.8185378510378511,750.0
1255,5.0,20.0,16.0,0.8133333333333334,0.8249205971187396,0.8113949938949938,750.0
1256,5.0,20.0,17.0,0.7933333333333333,0.8104364701346126,0.7898931623931624,750.0
1257,5.0,20.0,18.0,0.8066666666666666,0.8197724703916656,0.8037026862026861,750.0
1258,5.0,20.0,19.0,0.8,0.8136647330997177,0.79751221001221,750.0
1259,5.0,20.0,20.0,0.8133333333333334,0.8254916939785362,0.8118711843711843,750.0
1260,5.0,20.0,21.0,0.7933333333333333,0.8013109319301271,0.7908455433455432,750.0
1261,5.0,20.0,22.0,0.8066666666666666,0.8219829220487116,0.8063156288156288,750.0
1262,5.0,20.0,23.0,0.7866666666666666,0.8085088522588523,0.7858394383394383,750.0
1263,5.0,20.0,24.0,0.8,0.81620115995116,0.7996489621489621,750.0
1264,5.0,20.0,25.0,0.7866666666666666,0.7998672161172162,0.7858394383394383,750.0
1265,5.0,20.0,50.0,0.7533333333333333,0.7953892512716043,0.7491727716727717,750.0
1266,5.0,20.0,100.0,0.7066666666666667,0.7876854395604396,0.7028235653235654,750.0
1267,5.0,20.0,150.0,0.6466666666666666,0.7466348628848628,0.6420299145299145,750.0
1268,5.0,20.0,200.0,0.58,0.7131017026451809,0.5730601343101343,750.0
1269,5.0,20.0,250.0,0.56,0.6755408163265306,0.549163614163614,750.0
1270,5.0,20.0,300.0,0.4866666666666667,0.632796164619694,0.4663904151404151,750.0
1271,5.0,20.0,350.0,0.43333333333333335,0.530366696544436,0.4111645299145299,750.0
1272,5.0,20.0,400.0,0.38,0.4231006738359679,0.3553907203907204,750.0
1273,5.0,20.0,450.0,0.36666666666666664,0.34154978354978355,0.3383333333333334,750.0
1274,5.0,20.0,500.0,0.2733333333333333,0.20794871794871791,0.24875000000000003,750.0
1275,5.0,20.0,550.0,0.14,0.11991978609625668,0.11875,750.0
1276,5.0,20.0,600.0,0.12,0.012,0.1,750.0
1277,5.0,20.0,650.0,0.12,0.012,0.1,750.0
1278,5.0,20.0,700.0,0.12,0.012,0.1,750.0
1279,5.0,20.0,750.0,0.12,0.012,0.1,750.0
1280,5.0,20.0,1.0,0.8,0.8074914662221164,0.7951400134952766,750.0
1281,5.0,20.0,2.0,0.8266666666666667,0.8323376176626951,0.8194370541738962,750.0
1282,5.0,20.0,3.0,0.84,0.8485005929742773,0.8348949296317718,750.0
1283,5.0,20.0,4.0,0.8866666666666667,0.8842581051559378,0.8811104684788896,750.0
1284,5.0,20.0,5.0,0.86,0.8564946663243876,0.8534914208598419,750.0
1285,5.0,20.0,6.0,0.86,0.8580490330103332,0.8524657798342009,750.0
1286,5.0,20.0,7.0,0.84,0.8463148942560708,0.83151339888182,750.0
1287,5.0,20.0,8.0,0.8666666666666667,0.8777692895339955,0.8601580875265086,750.0
1288,5.0,20.0,9.0,0.8533333333333334,0.8633387037798803,0.8463485637169847,750.0
1289,5.0,20.0,10.0,0.8533333333333334,0.8649569874569873,0.8468247541931753,750.0
1290,5.0,20.0,11.0,0.8466666666666667,0.8586988175223469,0.8391324465008676,750.0
1291,5.0,20.0,12.0,0.8666666666666667,0.8766212545624311,0.8601580875265086,750.0
1292,5.0,20.0,13.0,0.8466666666666667,0.8583362372062064,0.8400597647966069,750.0
1293,5.0,20.0,14.0,0.8466666666666667,0.8681853678993268,0.8400597647966069,750.0
1294,5.0,20.0,15.0,0.84,0.8650727196779828,0.8333930981299403,750.0
1295,5.0,20.0,16.0,0.8333333333333334,0.8608621933621933,0.8281299402352035,750.0
1296,5.0,20.0,17.0,0.84,0.8644993171080128,0.8352727973780606,750.0
1297,5.0,20.0,18.0,0.84,0.8554077621724682,0.8352727973780606,750.0
1298,5.0,20.0,19.0,0.8333333333333334,0.852081016454418,0.8286061307113938,750.0
1299,5.0,20.0,20.0,0.8333333333333334,0.849217285981992,0.8300096394833236,750.0
1300,5.0,20.0,21.0,0.8266666666666667,0.8468009044096,0.8219394640447272,750.0
1301,5.0,20.0,22.0,0.8133333333333334,0.8315743570155334,0.8076537497590129,750.0
1302,5.0,20.0,23.0,0.82,0.8428161870808928,0.8143204164256795,750.0
1303,5.0,20.0,24.0,0.8133333333333334,0.83245670995671,0.8076537497590129,750.0
1304,5.0,20.0,25.0,0.8133333333333334,0.83245670995671,0.8076537497590129,750.0
1305,5.0,20.0,50.0,0.76,0.7975742051829008,0.7579952284557547,750.0
1306,5.0,20.0,100.0,0.72,0.7537956487956488,0.7162415654520917,750.0
1307,5.0,20.0,150.0,0.64,0.6777314814814815,0.6349209562367457,750.0
1308,5.0,20.0,200.0,0.5666666666666667,0.6246520146520147,0.5569630807788704,750.0
1309,5.0,20.0,250.0,0.47333333333333333,0.5245420422968016,0.45752409870830923,750.0
1310,5.0,20.0,300.0,0.43333333333333335,0.5454599786178733,0.41883362251783307,750.0
1311,5.0,20.0,350.0,0.3933333333333333,0.5036946713417302,0.3743531906689801,750.0
1312,5.0,20.0,400.0,0.34,0.37717032967032965,0.31640664160401,750.0
1313,5.0,20.0,450.0,0.28,0.27797858099062916,0.25536027568922304,750.0
1314,5.0,20.0,500.0,0.25333333333333335,0.25339021443672605,0.2261497493734336,750.0
1315,5.0,20.0,550.0,0.14,0.05761904761904761,0.1125,750.0
1316,5.0,20.0,600.0,0.12666666666666668,0.012666666666666668,0.1,750.0
1317,5.0,20.0,650.0,0.12666666666666668,0.012666666666666668,0.1,750.0
1318,5.0,20.0,700.0,0.12666666666666668,0.012666666666666668,0.1,750.0
1319,5.0,20.0,750.0,0.12666666666666668,0.012666666666666668,0.1,750.0
1320,5.0,20.0,1.0,0.8705882352941177,0.8730158730158731,0.872621381886088,850.0
1321,5.0,20.0,2.0,0.8294117647058824,0.8307503813695764,0.828061391223156,850.0
1322,5.0,20.0,3.0,0.8588235294117647,0.8646972824217407,0.8605298786181139,850.0
1323,5.0,20.0,4.0,0.8470588235294118,0.848806485911749,0.8453408029878619,850.0
