,K,alpha,k,accuracy,precision,recall,n,norm
979,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,6.0
980,5.0,20.0,5.0,0.7416666666666667,0.7480596527655351,0.739152097902098,600.0,7.0
981,5.0,20.0,5.0,0.7833333333333333,0.8052584262143085,0.7835547785547786,600.0,7.0
982,5.0,20.0,5.0,0.7583333333333333,0.7637848017995077,0.7547397047397048,600.0,7.0
983,5.0,20.0,5.0,0.7833333333333333,0.7939531057178116,0.7825874125874126,600.0,7.0
984,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,7.0
985,5.0,20.0,5.0,0.7333333333333333,0.7589983872336814,0.7308187645687646,600.0,8.0
986,5.0,20.0,5.0,0.7666666666666667,0.7824440836940837,0.7644638694638696,600.0,8.0
987,5.0,20.0,5.0,0.7833333333333333,0.7906485671191554,0.7826340326340326,600.0,8.0
988,5.0,20.0,5.0,0.7833333333333333,0.7918123543123543,0.7825874125874126,600.0,8.0
989,5.0,20.0,5.0,0.8,0.7976490176490176,0.7990584415584415,600.0,8.0
990,5.0,20.0,5.0,0.7333333333333333,0.75335296239708,0.7324854312354312,600.0,9.0
991,5.0,20.0,5.0,0.7666666666666667,0.7799553959112784,0.7644638694638696,600.0,9.0
992,5.0,20.0,5.0,0.7833333333333333,0.7906485671191554,0.7826340326340326,600.0,9.0
993,5.0,20.0,5.0,0.7916666666666666,0.7980930180930181,0.7902797202797204,600.0,9.0
994,5.0,20.0,5.0,0.8166666666666667,0.8141441891441892,0.8164826839826841,600.0,9.0
995,5.0,20.0,5.0,0.7333333333333333,0.7459183218742043,0.7324854312354312,600.0,10.0
996,5.0,20.0,5.0,0.7666666666666667,0.7799553959112784,0.7644638694638696,600.0,10.0
997,5.0,20.0,5.0,0.7666666666666667,0.773834988540871,0.7658508158508159,600.0,10.0
998,5.0,20.0,5.0,0.8,0.8072548040195098,0.7993706293706294,600.0,10.0
999,5.0,20.0,5.0,0.8083333333333333,0.8089499389499389,0.8073917748917749,600.0,10.0
1000,5.0,20.0,5.0,0.7714285714285715,0.76989898989899,0.7731318681318682,700.0,1.0
1001,5.0,20.0,5.0,0.8428571428571429,0.8448041011276306,0.8390045248868778,700.0,1.0
1002,5.0,20.0,5.0,0.8071428571428572,0.8121230614071171,0.806858435681965,700.0,1.0
1003,5.0,20.0,5.0,0.8214285714285714,0.8218644590703412,0.8202865761689291,700.0,1.0
1004,5.0,20.0,5.0,0.8285714285714286,0.8533943017766547,0.8282051282051281,700.0,1.0
1005,5.0,20.0,5.0,0.7928571428571428,0.8050828995565837,0.7914713064713065,700.0,2.0
1006,5.0,20.0,5.0,0.85,0.8530709486591839,0.8459825468648997,700.0,2.0
1007,5.0,20.0,5.0,0.8071428571428572,0.8091798642533936,0.8063822452057746,700.0,2.0
1008,5.0,20.0,5.0,0.8214285714285714,0.821105512134924,0.819260935143288,700.0,2.0
1009,5.0,20.0,5.0,0.8285714285714286,0.8513503734827264,0.8282051282051281,700.0,2.0
1010,5.0,20.0,5.0,0.8142857142857143,0.8233612878349721,0.8150366300366301,700.0,3.0
1011,5.0,20.0,5.0,0.85,0.8473801856038697,0.8427407886231416,700.0,3.0
1012,5.0,20.0,5.0,0.8214285714285714,0.8318277499933846,0.8216936005171298,700.0,3.0
1013,5.0,20.0,5.0,0.8642857142857143,0.8622640839552604,0.862579185520362,700.0,3.0
1014,5.0,20.0,5.0,0.8142857142857143,0.828269647019647,0.8138461538461538,700.0,3.0
1015,5.0,20.0,5.0,0.8214285714285714,0.8276995798319329,0.8216300366300366,700.0,4.0
1016,5.0,20.0,5.0,0.8428571428571429,0.8429682572329631,0.8389312648136178,700.0,4.0
1017,5.0,20.0,5.0,0.8285714285714286,0.8366221059642113,0.8283602671837965,700.0,4.0
1018,5.0,20.0,5.0,0.85,0.847742551566081,0.8471945701357466,700.0,4.0
1019,5.0,20.0,5.0,0.8071428571428572,0.8206665264560001,0.8051159951159951,700.0,4.0
1020,5.0,20.0,5.0,0.8142857142857143,0.8174614845938375,0.8144871794871795,700.0,5.0
1021,5.0,20.0,5.0,0.85,0.8512367534426358,0.8448136177547942,700.0,5.0
1022,5.0,20.0,5.0,0.8285714285714286,0.8333257592081121,0.8265503124326654,700.0,5.0
1023,5.0,20.0,5.0,0.85,0.8485852219675749,0.8471945701357466,700.0,5.0
1024,5.0,20.0,5.0,0.8142857142857143,0.8270021206863312,0.8133577533577533,700.0,5.0
1025,5.0,20.0,5.0,0.8214285714285714,0.8312908496732027,0.8200427350427351,700.0,6.0
1026,5.0,20.0,5.0,0.8571428571428571,0.8599534942182,0.8512454212454212,700.0,6.0
1027,5.0,20.0,5.0,0.8285714285714286,0.8357316866140396,0.8275759534583063,700.0,6.0
1028,5.0,20.0,5.0,0.8571428571428571,0.8541049228549229,0.8559125188536953,700.0,6.0
1029,5.0,20.0,5.0,0.8142857142857143,0.8338088433754068,0.8154945054945054,700.0,6.0
1030,5.0,20.0,5.0,0.8214285714285714,0.8268973999856353,0.8183821733821735,700.0,7.0
1031,5.0,20.0,5.0,0.8642857142857143,0.8624068986568986,0.8583882783882786,700.0,7.0
1032,5.0,20.0,5.0,0.8285714285714286,0.8346327855151385,0.8275759534583063,700.0,7.0
1033,5.0,20.0,5.0,0.85,0.8494635511547276,0.8492458521870286,700.0,7.0
1034,5.0,20.0,5.0,0.8142857142857143,0.8331039467068878,0.8154945054945054,700.0,7.0
1035,5.0,20.0,5.0,0.8428571428571429,0.845371687136393,0.8382967032967032,700.0,8.0
1036,5.0,20.0,5.0,0.8571428571428571,0.8542983405483404,0.8500549450549452,700.0,8.0
1037,5.0,20.0,5.0,0.8357142857142857,0.8391207403707404,0.8352682611506141,700.0,8.0
1038,5.0,20.0,5.0,0.8428571428571429,0.844065199506376,0.842579185520362,700.0,8.0
1039,5.0,20.0,5.0,0.8142857142857143,0.8321168210874094,0.8154945054945054,700.0,8.0
1040,5.0,20.0,5.0,0.8285714285714286,0.8335737628384688,0.823937728937729,700.0,9.0
1041,5.0,20.0,5.0,0.85,0.8463812576312575,0.8423626373626373,700.0,9.0
1042,5.0,20.0,5.0,0.8357142857142857,0.8391207403707404,0.8352682611506141,700.0,9.0
1043,5.0,20.0,5.0,0.8428571428571429,0.844065199506376,0.842579185520362,700.0,9.0
1044,5.0,20.0,5.0,0.8285714285714286,0.8439103367392841,0.8297802197802199,700.0,9.0
1045,5.0,20.0,5.0,0.8428571428571429,0.8470658263305323,0.8387728937728939,700.0,10.0
1046,5.0,20.0,5.0,0.85,0.8492826617826619,0.8429120879120878,700.0,10.0
1047,5.0,20.0,5.0,0.8142857142857143,0.8215128060793695,0.8127407886231415,700.0,10.0
1048,5.0,20.0,5.0,0.8428571428571429,0.844065199506376,0.842579185520362,700.0,10.0
1049,5.0,20.0,5.0,0.8285714285714286,0.8448058872671875,0.8297802197802199,700.0,10.0
1050,5.0,20.0,5.0,0.425,0.37825396825396823,0.4033333333333333,200.0,1.0
1051,5.0,20.0,5.0,0.5,0.42642857142857143,0.445,200.0,1.0
1052,5.0,20.0,5.0,0.475,0.515,0.45999999999999996,200.0,1.0
1053,5.0,20.0,5.0,0.35,0.31893939393939397,0.3416666666666667,200.0,1.0
1054,5.0,20.0,5.0,0.375,0.3583333333333333,0.36,200.0,1.0
1055,5.0,20.0,5.0,0.4,0.3584126984126984,0.3833333333333333,200.0,2.0
1056,5.0,20.0,5.0,0.5,0.4447619047619048,0.4533333333333333,200.0,2.0
1057,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,2.0
1058,5.0,20.0,5.0,0.375,0.3175,0.36666666666666664,200.0,2.0
1059,5.0,20.0,5.0,0.4,0.3761904761904762,0.38,200.0,2.0
1060,5.0,20.0,5.0,0.3,0.3056349206349206,0.29333333333333333,200.0,3.0
1061,5.0,20.0,5.0,0.475,0.4197619047619048,0.42000000000000004,200.0,3.0
1062,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,3.0
1063,5.0,20.0,5.0,0.35,0.31785714285714284,0.3416666666666667,200.0,3.0
1064,5.0,20.0,5.0,0.425,0.3820779220779221,0.40499999999999997,200.0,3.0
1065,5.0,20.0,5.0,0.275,0.2892063492063492,0.2633333333333333,200.0,4.0
1066,5.0,20.0,5.0,0.5,0.43611111111111106,0.445,200.0,4.0
1067,5.0,20.0,5.0,0.425,0.45619047619047626,0.41500000000000004,200.0,4.0
1068,5.0,20.0,5.0,0.375,0.28833333333333333,0.36166666666666664,200.0,4.0
1069,5.0,20.0,5.0,0.375,0.3502930402930403,0.355,200.0,4.0
1070,5.0,20.0,5.0,0.275,0.2785714285714286,0.2633333333333333,200.0,5.0
1071,5.0,20.0,5.0,0.525,0.4867063492063492,0.47000000000000003,200.0,5.0
1072,5.0,20.0,5.0,0.45,0.4677777777777778,0.43500000000000005,200.0,5.0
1073,5.0,20.0,5.0,0.375,0.2911111111111111,0.36166666666666664,200.0,5.0
1074,5.0,20.0,5.0,0.425,0.40583333333333327,0.40499999999999997,200.0,5.0
1075,5.0,20.0,5.0,0.3,0.2719047619047619,0.2966666666666667,200.0,6.0
1076,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,6.0
1077,5.0,20.0,5.0,0.4,0.45,0.37666666666666665,200.0,6.0
1078,5.0,20.0,5.0,0.425,0.3704761904761905,0.4066666666666666,200.0,6.0
1079,5.0,20.0,5.0,0.425,0.39386363636363636,0.40499999999999997,200.0,6.0
1080,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,7.0
1081,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,7.0
1082,5.0,20.0,5.0,0.45,0.4966666666666667,0.4216666666666667,200.0,7.0
1083,5.0,20.0,5.0,0.4,0.3008333333333334,0.38166666666666665,200.0,7.0
1084,5.0,20.0,5.0,0.375,0.39362637362637365,0.355,200.0,7.0
1085,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,8.0
1086,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,8.0
1087,5.0,20.0,5.0,0.425,0.3939393939393939,0.3883333333333333,200.0,8.0
1088,5.0,20.0,5.0,0.375,0.2786111111111111,0.35666666666666663,200.0,8.0
1089,5.0,20.0,5.0,0.35,0.37916666666666665,0.335,200.0,8.0
1090,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,9.0
1091,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,9.0
1092,5.0,20.0,5.0,0.425,0.3939393939393939,0.3883333333333333,200.0,9.0
1093,5.0,20.0,5.0,0.375,0.2791666666666667,0.35666666666666663,200.0,9.0
1094,5.0,20.0,5.0,0.325,0.275,0.31,200.0,9.0
1095,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,10.0
1096,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,10.0
1097,5.0,20.0,5.0,0.45,0.4366666666666667,0.4133333333333334,200.0,10.0
1098,5.0,20.0,5.0,0.375,0.2791666666666667,0.35666666666666663,200.0,10.0
1099,5.0,20.0,5.0,0.325,0.275,0.31,200.0,10.0
1100,5.0,20.0,5.0,0.6666666666666666,0.6541239316239317,0.6375,300.0,1.0
1101,5.0,20.0,5.0,0.5666666666666667,0.5903205128205127,0.5446428571428572,300.0,1.0
1102,5.0,20.0,5.0,0.5166666666666667,0.49722222222222223,0.5059523809523809,300.0,1.0
1103,5.0,20.0,5.0,0.55,0.6218633817163228,0.530952380952381,300.0,1.0
1104,5.0,20.0,5.0,0.55,0.5612121212121213,0.5146428571428572,300.0,1.0
1105,5.0,20.0,5.0,0.65,0.657558275058275,0.6208333333333333,300.0,2.0
1106,5.0,20.0,5.0,0.6333333333333333,0.6480952380952381,0.6295238095238095,300.0,2.0
1107,5.0,20.0,5.0,0.5333333333333333,0.47700577200577204,0.5092857142857142,300.0,2.0
1108,5.0,20.0,5.0,0.5833333333333334,0.5951785714285714,0.567063492063492,300.0,2.0
1109,5.0,20.0,5.0,0.48333333333333334,0.4128787878787879,0.4511904761904762,300.0,2.0
1110,5.0,20.0,5.0,0.6166666666666667,0.6694444444444445,0.595,300.0,3.0
1111,5.0,20.0,5.0,0.6333333333333333,0.6431962481962482,0.6211904761904762,300.0,3.0
1112,5.0,20.0,5.0,0.5166666666666667,0.45690476190476187,0.4967857142857143,300.0,3.0
1113,5.0,20.0,5.0,0.5833333333333334,0.601845238095238,0.5637301587301586,300.0,3.0
1114,5.0,20.0,5.0,0.4666666666666667,0.41645021645021646,0.43690476190476185,300.0,3.0
1115,5.0,20.0,5.0,0.6333333333333333,0.6765290265290265,0.6116666666666667,300.0,4.0
1116,5.0,20.0,5.0,0.6333333333333333,0.6519841269841269,0.6211904761904762,300.0,4.0
1117,5.0,20.0,5.0,0.48333333333333334,0.4152380952380953,0.4642857142857143,300.0,4.0
1118,5.0,20.0,5.0,0.5833333333333334,0.6423809523809523,0.5637301587301586,300.0,4.0
1119,5.0,20.0,5.0,0.4666666666666667,0.39357142857142857,0.4386904761904762,300.0,4.0
1120,5.0,20.0,5.0,0.6,0.5965656565656565,0.5700000000000001,300.0,5.0
1121,5.0,20.0,5.0,0.6333333333333333,0.6644871794871794,0.6261904761904762,300.0,5.0
1122,5.0,20.0,5.0,0.48333333333333334,0.41087301587301583,0.46845238095238095,300.0,5.0
1123,5.0,20.0,5.0,0.6,0.669047619047619,0.578015873015873,300.0,5.0
1124,5.0,20.0,5.0,0.45,0.3939393939393939,0.42202380952380947,300.0,5.0
1125,5.0,20.0,5.0,0.5833333333333334,0.5860528360528361,0.545,300.0,6.0
1126,5.0,20.0,5.0,0.6333333333333333,0.6644871794871794,0.6261904761904762,300.0,6.0
1127,5.0,20.0,5.0,0.5,0.41801587301587306,0.4809523809523809,300.0,6.0
1128,5.0,20.0,5.0,0.6,0.6657359307359306,0.578015873015873,300.0,6.0
1129,5.0,20.0,5.0,0.43333333333333335,0.3812121212121212,0.40773809523809523,300.0,6.0
1130,5.0,20.0,5.0,0.5666666666666667,0.4872252747252747,0.5283333333333333,300.0,7.0
1131,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,7.0
1132,5.0,20.0,5.0,0.48333333333333334,0.4069047619047619,0.46845238095238095,300.0,7.0
1133,5.0,20.0,5.0,0.5833333333333334,0.6574025974025973,0.5669047619047618,300.0,7.0
1134,5.0,20.0,5.0,0.43333333333333335,0.41,0.40773809523809523,300.0,7.0
1135,5.0,20.0,5.0,0.55,0.47211538461538466,0.5116666666666667,300.0,8.0
1136,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,8.0
1137,5.0,20.0,5.0,0.48333333333333334,0.41166666666666674,0.46845238095238095,300.0,8.0
1138,5.0,20.0,5.0,0.6,0.6769264069264068,0.5835714285714285,300.0,8.0
1139,5.0,20.0,5.0,0.43333333333333335,0.38246031746031744,0.40773809523809523,300.0,8.0
1140,5.0,20.0,5.0,0.5666666666666667,0.4957750582750583,0.5316666666666667,300.0,9.0
1141,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,9.0
1142,5.0,20.0,5.0,0.48333333333333334,0.4138888888888889,0.46845238095238095,300.0,9.0
1143,5.0,20.0,5.0,0.6,0.6769264069264068,0.5835714285714285,300.0,9.0
1144,5.0,20.0,5.0,0.43333333333333335,0.3745454545454545,0.4053571428571428,300.0,9.0
1145,5.0,20.0,5.0,0.5666666666666667,0.4957750582750583,0.5316666666666667,300.0,10.0
1146,5.0,20.0,5.0,0.6333333333333333,0.661904761904762,0.6186904761904761,300.0,10.0
1147,5.0,20.0,5.0,0.5,0.42161255411255416,0.4809523809523809,300.0,10.0
1148,5.0,20.0,5.0,0.5833333333333334,0.6619264069264068,0.5724603174603174,300.0,10.0
1149,5.0,20.0,5.0,0.45,0.378989898989899,0.42380952380952375,300.0,10.0
1150,5.0,20.0,5.0,0.7,0.713939393939394,0.699047619047619,400.0,1.0
1151,5.0,20.0,5.0,0.675,0.6925,0.665873015873016,400.0,1.0
1152,5.0,20.0,5.0,0.6875,0.7285622710622711,0.6904761904761905,400.0,1.0
1153,5.0,20.0,5.0,0.65,0.6531401931401932,0.6503571428571429,400.0,1.0
1154,5.0,20.0,5.0,0.7625,0.7656135531135531,0.7548809523809522,400.0,1.0
1155,5.0,20.0,5.0,0.7125,0.7183927183927183,0.712936507936508,400.0,2.0
1156,5.0,20.0,5.0,0.7375,0.748510101010101,0.7297619047619047,400.0,2.0
1157,5.0,20.0,5.0,0.675,0.7213797313797314,0.6693650793650793,400.0,2.0
1158,5.0,20.0,5.0,0.7125,0.7311363636363636,0.7146428571428571,400.0,2.0
1159,5.0,20.0,5.0,0.75,0.7807326007326008,0.7503174603174603,400.0,2.0
1160,5.0,20.0,5.0,0.7,0.6979256854256854,0.6962698412698411,400.0,3.0
1161,5.0,20.0,5.0,0.7,0.7049062049062049,0.6936507936507936,400.0,3.0
1162,5.0,20.0,5.0,0.6875,0.7238400488400489,0.6893253968253968,400.0,3.0
1163,5.0,20.0,5.0,0.725,0.7333874458874459,0.7271428571428571,400.0,3.0
1164,5.0,20.0,5.0,0.75,0.7757326007326009,0.7461507936507937,400.0,3.0
1165,5.0,20.0,5.0,0.6875,0.688998778998779,0.6796031746031745,400.0,4.0
1166,5.0,20.0,5.0,0.6875,0.691969696969697,0.6825396825396826,400.0,4.0
1167,5.0,20.0,5.0,0.6375,0.6575252525252525,0.6332539682539682,400.0,4.0
1168,5.0,20.0,5.0,0.7125,0.7233225108225108,0.7188095238095238,400.0,4.0
1169,5.0,20.0,5.0,0.75,0.7684598734598735,0.740595238095238,400.0,4.0
1170,5.0,20.0,5.0,0.65,0.6523809523809523,0.6448809523809522,400.0,5.0
1171,5.0,20.0,5.0,0.675,0.671969696969697,0.6682539682539682,400.0,5.0
1172,5.0,20.0,5.0,0.65,0.6699764124764125,0.6457539682539681,400.0,5.0
1173,5.0,20.0,5.0,0.6625,0.6704761904761904,0.6645238095238095,400.0,5.0
1174,5.0,20.0,5.0,0.7625,0.7741558441558442,0.751706349206349,400.0,5.0
1175,5.0,20.0,5.0,0.6375,0.6281746031746032,0.6337698412698411,400.0,6.0
1176,5.0,20.0,5.0,0.675,0.6801748251748252,0.6682539682539682,400.0,6.0
1177,5.0,20.0,5.0,0.6375,0.6582556332556333,0.6332539682539682,400.0,6.0
1178,5.0,20.0,5.0,0.675,0.6844444444444444,0.6770238095238096,400.0,6.0
1179,5.0,20.0,5.0,0.775,0.8147619047619049,0.7683730158730159,400.0,6.0
1180,5.0,20.0,5.0,0.6375,0.6281746031746032,0.6337698412698411,400.0,7.0
1181,5.0,20.0,5.0,0.6625,0.6722077922077923,0.6557539682539681,400.0,7.0
1182,5.0,20.0,5.0,0.6375,0.6633349983349983,0.6332539682539682,400.0,7.0
1183,5.0,20.0,5.0,0.65,0.6616883116883117,0.6478571428571429,400.0,7.0
1184,5.0,20.0,5.0,0.775,0.8147619047619049,0.7683730158730159,400.0,7.0
1185,5.0,20.0,5.0,0.65,0.6342352092352093,0.6462698412698412,400.0,8.0
1186,5.0,20.0,5.0,0.65,0.6582792207792207,0.6414682539682539,400.0,8.0
1187,5.0,20.0,5.0,0.6375,0.6633349983349983,0.6332539682539682,400.0,8.0
1188,5.0,20.0,5.0,0.65,0.6616883116883117,0.6478571428571429,400.0,8.0
1189,5.0,20.0,5.0,0.7625,0.8074891774891775,0.751706349206349,400.0,8.0
1190,5.0,20.0,5.0,0.6375,0.620901875901876,0.6296031746031746,400.0,9.0
1191,5.0,20.0,5.0,0.65,0.6582792207792207,0.6414682539682539,400.0,9.0
1192,5.0,20.0,5.0,0.65,0.6830319680319681,0.6457539682539681,400.0,9.0
1193,5.0,20.0,5.0,0.6625,0.6783549783549784,0.6603571428571429,400.0,9.0
1194,5.0,20.0,5.0,0.775,0.8173260073260075,0.7628174603174603,400.0,9.0
1195,5.0,20.0,5.0,0.65,0.6375685425685427,0.6462698412698413,400.0,10.0
1196,5.0,20.0,5.0,0.65,0.6513095238095239,0.6414682539682539,400.0,10.0
1197,5.0,20.0,5.0,0.6375,0.6710064935064934,0.6332539682539682,400.0,10.0
1198,5.0,20.0,5.0,0.6625,0.6783549783549784,0.6603571428571429,400.0,10.0
1199,5.0,20.0,5.0,0.7625,0.8039926739926742,0.7461507936507935,400.0,10.0
1200,5.0,20.0,5.0,0.78,0.8159324009324009,0.7809848484848485,500.0,1.0
1201,5.0,20.0,5.0,0.71,0.7089285714285714,0.7023407148407148,500.0,1.0
1202,5.0,20.0,5.0,0.75,0.753929403929404,0.747387334887335,500.0,1.0
1203,5.0,20.0,5.0,0.81,0.8281460206460206,0.8125582750582749,500.0,1.0
1204,5.0,20.0,5.0,0.77,0.7798971861471862,0.7676262626262627,500.0,1.0
1205,5.0,20.0,5.0,0.78,0.8137196137196137,0.7843939393939394,500.0,2.0
1206,5.0,20.0,5.0,0.76,0.76245670995671,0.7536441336441337,500.0,2.0
1207,5.0,20.0,5.0,0.74,0.7377922077922079,0.7376748251748253,500.0,2.0
1208,5.0,20.0,5.0,0.81,0.8266558441558441,0.8125582750582749,500.0,2.0
1209,5.0,20.0,5.0,0.78,0.7930894105894106,0.7758838383838385,500.0,2.0
1210,5.0,20.0,5.0,0.77,0.7923659673659674,0.7707828282828284,500.0,3.0
1211,5.0,20.0,5.0,0.77,0.7788023088023088,0.7675330225330226,500.0,3.0
1212,5.0,20.0,5.0,0.74,0.751013431013431,0.736478243978244,500.0,3.0
1213,5.0,20.0,5.0,0.8,0.8190800865800867,0.8048659673659673,500.0,3.0
1214,5.0,20.0,5.0,0.8,0.815556943056943,0.7967171717171716,500.0,3.0
1215,5.0,20.0,5.0,0.75,0.774055944055944,0.748560606060606,500.0,4.0
1216,5.0,20.0,5.0,0.77,0.7807720057720058,0.7661441336441337,500.0,4.0
1217,5.0,20.0,5.0,0.8,0.8091142191142191,0.8023115773115774,500.0,4.0
1218,5.0,20.0,5.0,0.81,0.8288888888888888,0.8091394716394718,500.0,4.0
1219,5.0,20.0,5.0,0.81,0.819628010878011,0.80489898989899,500.0,4.0
1220,5.0,20.0,5.0,0.77,0.805246558996559,0.7687626262626264,500.0,5.0
1221,5.0,20.0,5.0,0.76,0.7636507936507937,0.7482051282051282,500.0,5.0
1222,5.0,20.0,5.0,0.78,0.7928121878121879,0.7777816627816628,500.0,5.0
1223,5.0,20.0,5.0,0.8,0.8131313131313131,0.8000485625485625,500.0,5.0
1224,5.0,20.0,5.0,0.8,0.8108780108780109,0.7965656565656566,500.0,5.0
1225,5.0,20.0,5.0,0.75,0.7746575646575646,0.7493181818181819,500.0,6.0
1226,5.0,20.0,5.0,0.77,0.7967948717948717,0.7613364413364414,500.0,6.0
1227,5.0,20.0,5.0,0.77,0.786035631035631,0.7652816627816629,500.0,6.0
1228,5.0,20.0,5.0,0.8,0.8172871572871573,0.8000485625485625,500.0,6.0
1229,5.0,20.0,5.0,0.81,0.8186954711954713,0.8065656565656566,500.0,6.0
1230,5.0,20.0,5.0,0.75,0.7741081141081141,0.7493181818181819,500.0,7.0
1231,5.0,20.0,5.0,0.78,0.8135989010989011,0.7704273504273504,500.0,7.0
1232,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,7.0
1233,5.0,20.0,5.0,0.79,0.8038023088023089,0.7861499611499612,500.0,7.0
1234,5.0,20.0,5.0,0.8,0.8071803196803197,0.7974747474747476,500.0,7.0
1235,5.0,20.0,5.0,0.73,0.7659594572094572,0.7282070707070708,500.0,8.0
1236,5.0,20.0,5.0,0.77,0.8067173023055375,0.7627350427350428,500.0,8.0
1237,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,8.0
1238,5.0,20.0,5.0,0.78,0.7979292929292929,0.7775485625485625,500.0,8.0
1239,5.0,20.0,5.0,0.81,0.8140637140637141,0.8085858585858586,500.0,8.0
1240,5.0,20.0,5.0,0.73,0.7429761904761906,0.7265404040404041,500.0,9.0
1241,5.0,20.0,5.0,0.77,0.8074499030381384,0.7613364413364414,500.0,9.0
1242,5.0,20.0,5.0,0.74,0.7505960705960705,0.7330594405594406,500.0,9.0
1243,5.0,20.0,5.0,0.78,0.7976301476301477,0.7775485625485625,500.0,9.0
1244,5.0,20.0,5.0,0.81,0.8061882561882563,0.8085858585858586,500.0,9.0
1245,5.0,20.0,5.0,0.74,0.7389385614385614,0.7348737373737374,500.0,10.0
1246,5.0,20.0,5.0,0.79,0.8097943722943721,0.781528749028749,500.0,10.0
1247,5.0,20.0,5.0,0.73,0.7387778887778887,0.7219483294483294,500.0,10.0
1248,5.0,20.0,5.0,0.76,0.7837412587412588,0.7587451437451438,500.0,10.0
1249,5.0,20.0,5.0,0.8,0.7955894105894106,0.7999747474747474,500.0,10.0
1250,5.0,20.0,5.0,0.7416666666666667,0.7453318903318904,0.7415763403263405,600.0,1.0
1251,5.0,20.0,5.0,0.8083333333333333,0.8215062715062716,0.8055944055944056,600.0,1.0
1252,5.0,20.0,5.0,0.8083333333333333,0.8454010695187165,0.8017909867909868,600.0,1.0
1253,5.0,20.0,5.0,0.8083333333333333,0.8211334498834498,0.8047552447552448,600.0,1.0
1254,5.0,20.0,5.0,0.825,0.8279292929292928,0.8209199134199135,600.0,1.0
1255,5.0,20.0,5.0,0.7416666666666667,0.7420238095238094,0.7386625874125874,600.0,2.0
1256,5.0,20.0,5.0,0.85,0.8567260517260518,0.8507109557109557,600.0,2.0
1257,5.0,20.0,5.0,0.7833333333333333,0.801396528308293,0.7804662004662005,600.0,2.0
1258,5.0,20.0,5.0,0.825,0.8306410256410256,0.8257342657342658,600.0,2.0
1259,5.0,20.0,5.0,0.8083333333333333,0.8228779553779553,0.8094751082251083,600.0,2.0
1260,5.0,20.0,5.0,0.75,0.7547793219852045,0.751993006993007,600.0,3.0
1261,5.0,20.0,5.0,0.8083333333333333,0.8209400321900322,0.8082867132867133,600.0,3.0
1262,5.0,20.0,5.0,0.8,0.812128427128427,0.795850815850816,600.0,3.0
1263,5.0,20.0,5.0,0.825,0.8237345987345988,0.8252447552447553,600.0,3.0
1264,5.0,20.0,5.0,0.8,0.7986752136752135,0.7990584415584415,600.0,3.0
1265,5.0,20.0,5.0,0.75,0.7617476383265858,0.7500611888111888,600.0,4.0
1266,5.0,20.0,5.0,0.8083333333333333,0.8296914523385113,0.8076456876456877,600.0,4.0
1267,5.0,20.0,5.0,0.7833333333333333,0.793989898989899,0.777047397047397,600.0,4.0
1268,5.0,20.0,5.0,0.8166666666666667,0.817061272061272,0.8161538461538462,600.0,4.0
1269,5.0,20.0,5.0,0.8083333333333333,0.8036202686202685,0.8081493506493507,600.0,4.0
1270,5.0,20.0,5.0,0.7416666666666667,0.747074592074592,0.7414597902097902,600.0,5.0
1271,5.0,20.0,5.0,0.7833333333333333,0.8014200423759247,0.7835547785547786,600.0,5.0
1272,5.0,20.0,5.0,0.7833333333333333,0.7921310388957448,0.7798562548562549,600.0,5.0
1273,5.0,20.0,5.0,0.8083333333333333,0.8112325174825175,0.8070629370629371,600.0,5.0
1274,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,5.0
1275,5.0,20.0,5.0,0.75,0.7546936396936397,0.7491520979020979,600.0,6.0
1276,5.0,20.0,5.0,0.7916666666666666,0.8184896394455219,0.7935547785547786,600.0,6.0
1277,5.0,20.0,5.0,0.775,0.7857274424921483,0.7707653457653458,600.0,6.0
1278,5.0,20.0,5.0,0.7833333333333333,0.7920591663238723,0.7825874125874126,600.0,6.0
1279,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,6.0
1280,5.0,20.0,5.0,0.7416666666666667,0.7480596527655351,0.739152097902098,600.0,7.0
